category_code,data_type_code,cell_value,program_code,seasonally_adj,time_slot_date,time_slot_id,time_slot_name,time
06XX,E_MPCT,2.8,VIP,no,2019-05-01,833,May2019,2019-05
06XX,E_MPCV,2.8,VIP,no,2019-05-01,833,May2019,2019-05
06XX,MPCV,-1.3,VIP,yes,2019-05-01,833,May2019,2019-05
06XX,MPCT,-1.3,VIP,yes,2019-05-01,833,May2019,2019-05
07XX,T,853,VIP,no,2019-05-01,833,May2019,2019-05
07XX,P,832,VIP,no,2019-05-01,833,May2019,2019-05
07XX,E_T,3.1,VIP,no,2019-05-01,833,May2019,2019-05
07XX,E_P,3.1,VIP,no,2019-05-01,833,May2019,2019-05
07XX,E_MPCT,2.6,VIP,no,2019-05-01,833,May2019,2019-05
07XX,E_MPCP,2.6,VIP,no,2019-05-01,833,May2019,2019-05
07XX,MPCP,1.3,VIP,yes,2019-05-01,833,May2019,2019-05
07XX,MPCT,1.2,VIP,yes,2019-05-01,833,May2019,2019-05
08XX,T,2501,VIP,no,2019-05-01,833,May2019,2019-05
08XX,V,1286,VIP,no,2019-05-01,833,May2019,2019-05
08XX,P,1215,VIP,no,2019-05-01,833,May2019,2019-05
08XX,E_T,2.3,VIP,no,2019-05-01,833,May2019,2019-05
08XX,E_V,2.4,VIP,no,2019-05-01,833,May2019,2019-05
08XX,E_P,3.9,VIP,no,2019-05-01,833,May2019,2019-05
08XX,E_MPCT,1.2,VIP,no,2019-05-01,833,May2019,2019-05
08XX,E_MPCV,1.3,VIP,no,2019-05-01,833,May2019,2019-05
08XX,E_MPCP,2.1,VIP,no,2019-05-01,833,May2019,2019-05
08XX,MPCT,-3.3,VIP,yes,2019-05-01,833,May2019,2019-05
08XX,MPCP,-1.2,VIP,yes,2019-05-01,833,May2019,2019-05
08XX,MPCV,-5.1,VIP,yes,2019-05-01,833,May2019,2019-05
09XX,T,4906,VIP,no,2019-05-01,833,May2019,2019-05
09XX,V,1546,VIP,no,2019-05-01,833,May2019,2019-05
09XX,P,3360,VIP,no,2019-05-01,833,May2019,2019-05
09XX,E_T,1.2,VIP,no,2019-05-01,833,May2019,2019-05
09XX,E_V,1.2,VIP,no,2019-05-01,833,May2019,2019-05
09XX,E_P,1.6,VIP,no,2019-05-01,833,May2019,2019-05
09XX,E_MPCT,1.0,VIP,no,2019-05-01,833,May2019,2019-05
09XX,E_MPCV,0.8,VIP,no,2019-05-01,833,May2019,2019-05
09XX,E_MPCP,1.2,VIP,no,2019-05-01,833,May2019,2019-05
09XX,MPCT,6.7,VIP,yes,2019-05-01,833,May2019,2019-05
09XX,MPCP,4.7,VIP,yes,2019-05-01,833,May2019,2019-05
09XX,MPCV,11.3,VIP,yes,2019-05-01,833,May2019,2019-05
10XX,T,1943,VIP,no,2019-05-01,833,May2019,2019-05
10XX,V,1927,VIP,no,2019-05-01,833,May2019,2019-05
10XX,E_T,47.3,VIP,no,2019-05-01,833,May2019,2019-05
10XX,E_V,0.0,VIP,no,2019-05-01,833,May2019,2019-05
10XX,E_MPCT,13.8,VIP,no,2019-05-01,833,May2019,2019-05
10XX,E_MPCV,0.0,VIP,no,2019-05-01,833,May2019,2019-05
10XX,MPCT,0.2,VIP,yes,2019-05-01,833,May2019,2019-05
10XX,MPCV,0.1,VIP,yes,2019-05-01,833,May2019,2019-05
11XX,T,8613,VIP,no,2019-05-01,833,May2019,2019-05
11XX,V,8072,VIP,no,2019-05-01,833,May2019,2019-05
11XX,P,542,VIP,no,2019-05-01,833,May2019,2019-05
11XX,E_T,0.4,VIP,no,2019-05-01,833,May2019,2019-05
11XX,E_V,0.3,VIP,no,2019-05-01,833,May2019,2019-05
11XX,E_P,6.6,VIP,no,2019-05-01,833,May2019,2019-05
11XX,E_MPCT,0.2,VIP,no,2019-05-01,833,May2019,2019-05
11XX,E_MPCV,0.1,VIP,no,2019-05-01,833,May2019,2019-05
11XX,E_MPCP,4.7,VIP,no,2019-05-01,833,May2019,2019-05
11XX,MPCT,1.4,VIP,yes,2019-05-01,833,May2019,2019-05
11XX,MPCP,7.1,VIP,yes,2019-05-01,833,May2019,2019-05
11XX,MPCV,1.1,VIP,yes,2019-05-01,833,May2019,2019-05
12XX,T,9409,VIP,no,2019-05-01,833,May2019,2019-05
12XX,P,9384,VIP,no,2019-05-01,833,May2019,2019-05
12XX,E_T,3.3,VIP,no,2019-05-01,833,May2019,2019-05
12XX,E_P,3.3,VIP,no,2019-05-01,833,May2019,2019-05
12XX,E_MPCT,3.7,VIP,no,2019-05-01,833,May2019,2019-05
12XX,E_MPCP,3.7,VIP,no,2019-05-01,833,May2019,2019-05
12XX,MPCT,-6.4,VIP,yes,2019-05-01,833,May2019,2019-05
12XX,MPCP,-6.3,VIP,yes,2019-05-01,833,May2019,2019-05
13XX,T,2358,VIP,no,2019-05-01,833,May2019,2019-05
13XX,P,2299,VIP,no,2019-05-01,833,May2019,2019-05
13XX,E_T,3.5,VIP,no,2019-05-01,833,May2019,2019-05
13XX,E_P,3.6,VIP,no,2019-05-01,833,May2019,2019-05
13XX,E_MPCT,2.9,VIP,no,2019-05-01,833,May2019,2019-05
13XX,E_MPCP,3.0,VIP,no,2019-05-01,833,May2019,2019-05
13XX,MPCT,7.8,VIP,yes,2019-05-01,833,May2019,2019-05
13XX,MPCP,8.3,VIP,yes,2019-05-01,833,May2019,2019-05
14XX,P,1388,VIP,no,2019-05-01,833,May2019,2019-05
14XX,T,1409,VIP,no,2019-05-01,833,May2019,2019-05
14XX,E_T,4.3,VIP,no,2019-05-01,833,May2019,2019-05
14XX,E_P,4.4,VIP,no,2019-05-01,833,May2019,2019-05
14XX,E_MPCT,2.8,VIP,no,2019-05-01,833,May2019,2019-05
14XX,E_MPCP,2.9,VIP,no,2019-05-01,833,May2019,2019-05
14XX,MPCT,-2.1,VIP,yes,2019-05-01,833,May2019,2019-05
14XX,MPCP,-2.0,VIP,yes,2019-05-01,833,May2019,2019-05
15XX,P,710,VIP,no,2019-05-01,833,May2019,2019-05
15XX,T,712,VIP,no,2019-05-01,833,May2019,2019-05
15XX,E_T,2.1,VIP,no,2019-05-01,833,May2019,2019-05
15XX,E_P,2.1,VIP,no,2019-05-01,833,May2019,2019-05
15XX,E_MPCT,1.7,VIP,no,2019-05-01,833,May2019,2019-05
15XX,E_MPCP,1.7,VIP,no,2019-05-01,833,May2019,2019-05
15XX,MPCT,-2.4,VIP,yes,2019-05-01,833,May2019,2019-05
15XX,MPCP,-2.4,VIP,yes,2019-05-01,833,May2019,2019-05
20IX,T,5959,VIP,no,2019-05-01,833,May2019,2019-05
20IX,V,5938,VIP,no,2019-05-01,833,May2019,2019-05
20IX,E_T,0.8,VIP,no,2019-05-01,833,May2019,2019-05
20IX,E_V,0.8,VIP,no,2019-05-01,833,May2019,2019-05
20IX,E_MPCT,0.5,VIP,no,2019-05-01,833,May2019,2019-05
20IX,E_MPCV,0.5,VIP,no,2019-05-01,833,May2019,2019-05
20IX,MPCV,-3.7,VIP,yes,2019-05-01,833,May2019,2019-05
20IX,MPCT,-3.7,VIP,yes,2019-05-01,833,May2019,2019-05
A00XX,V,503578,VIP,yes,2019-05-01,833,May2019,2019-05
A00XX,P,6055,VIP,yes,2019-05-01,833,May2019,2019-05
A00XX,T,509632,VIP,yes,2019-05-01,833,May2019,2019-05
A00XX,E_T,3.3,VIP,yes,2019-05-01,833,May2019,2019-05
A00XX,E_V,5.0,VIP,yes,2019-05-01,833,May2019,2019-05
A00XX,E_P,3.3,VIP,yes,2019-05-01,833,May2019,2019-05
A01XX,T,34359,VIP,yes,2019-05-01,833,May2019,2019-05
A01XX,V,33179,VIP,yes,2019-05-01,833,May2019,2019-05
A01XX,E_T,1.7,VIP,yes,2019-05-01,833,May2019,2019-05
A01XX,E_V,1.7,VIP,yes,2019-05-01,833,May2019,2019-05
A02XX,V,68381,VIP,yes,2019-05-01,833,May2019,2019-05
A02XX,T,78479,VIP,yes,2019-05-01,833,May2019,2019-05
A02XX,P,10098,VIP,yes,2019-05-01,833,May2019,2019-05
A02XX,E_T,1.8,VIP,yes,2019-05-01,833,May2019,2019-05
A02XX,E_V,2.0,VIP,yes,2019-05-01,833,May2019,2019-05
A02XX,E_P,3.7,VIP,yes,2019-05-01,833,May2019,2019-05
A03XX,T,83528,VIP,yes,2019-05-01,833,May2019,2019-05
A03XX,P,4215,VIP,yes,2019-05-01,833,May2019,2019-05
A03XX,V,79313,VIP,yes,2019-05-01,833,May2019,2019-05
A03XX,E_T,1.9,VIP,yes,2019-05-01,833,May2019,2019-05
A03XX,E_V,2.0,VIP,yes,2019-05-01,833,May2019,2019-05
A03XX,E_P,5.3,VIP,yes,2019-05-01,833,May2019,2019-05
A04XX,V,34864,VIP,yes,2019-05-01,833,May2019,2019-05
A04XX,T,43972,VIP,yes,2019-05-01,833,May2019,2019-05
A04XX,P,9108,VIP,yes,2019-05-01,833,May2019,2019-05
A04XX,E_T,1.7,VIP,yes,2019-05-01,833,May2019,2019-05
A04XX,E_V,2.1,VIP,yes,2019-05-01,833,May2019,2019-05
A04XX,E_P,2.5,VIP,yes,2019-05-01,833,May2019,2019-05
A05XX,V,18766,VIP,yes,2019-05-01,833,May2019,2019-05
A05XX,T,97651,VIP,yes,2019-05-01,833,May2019,2019-05
A05XX,P,78885,VIP,yes,2019-05-01,833,May2019,2019-05
A05XX,E_T,1.8,VIP,yes,2019-05-01,833,May2019,2019-05
A05XX,E_V,2.2,VIP,yes,2019-05-01,833,May2019,2019-05
A05XX,E_P,2.2,VIP,yes,2019-05-01,833,May2019,2019-05
A06XX,T,2839,VIP,yes,2019-05-01,833,May2019,2019-05
A06XX,V,2839,VIP,yes,2019-05-01,833,May2019,2019-05
A06XX,E_T,6.1,VIP,yes,2019-05-01,833,May2019,2019-05
A06XX,E_V,6.1,VIP,yes,2019-05-01,833,May2019,2019-05
A07XX,P,9848,VIP,yes,2019-05-01,833,May2019,2019-05
A07XX,T,10063,VIP,yes,2019-05-01,833,May2019,2019-05
A07XX,E_T,3.1,VIP,yes,2019-05-01,833,May2019,2019-05
A07XX,E_P,3.1,VIP,yes,2019-05-01,833,May2019,2019-05
A08XX,V,14516,VIP,yes,2019-05-01,833,May2019,2019-05
A08XX,P,13628,VIP,yes,2019-05-01,833,May2019,2019-05
A08XX,T,28144,VIP,yes,2019-05-01,833,May2019,2019-05
A08XX,E_T,2.3,VIP,yes,2019-05-01,833,May2019,2019-05
A08XX,E_V,2.4,VIP,yes,2019-05-01,833,May2019,2019-05
A08XX,E_P,3.9,VIP,yes,2019-05-01,833,May2019,2019-05
A09XX,T,56420,VIP,yes,2019-05-01,833,May2019,2019-05
A09XX,V,17197,VIP,yes,2019-05-01,833,May2019,2019-05
A09XX,P,39223,VIP,yes,2019-05-01,833,May2019,2019-05
A09XX,E_T,1.2,VIP,yes,2019-05-01,833,May2019,2019-05
A09XX,E_V,1.2,VIP,yes,2019-05-01,833,May2019,2019-05
A09XX,E_P,1.6,VIP,yes,2019-05-01,833,May2019,2019-05
A10XX,T,23507,VIP,yes,2019-05-01,833,May2019,2019-05
A10XX,V,23313,VIP,yes,2019-05-01,833,May2019,2019-05
A10XX,E_T,47.3,VIP,yes,2019-05-01,833,May2019,2019-05
A10XX,E_V,0.0,VIP,yes,2019-05-01,833,May2019,2019-05
A11XX,V,95359,VIP,yes,2019-05-01,833,May2019,2019-05
A11XX,P,5980,VIP,yes,2019-05-01,833,May2019,2019-05
A11XX,T,101338,VIP,yes,2019-05-01,833,May2019,2019-05
A11XX,E_T,0.4,VIP,yes,2019-05-01,833,May2019,2019-05
A11XX,E_V,0.3,VIP,yes,2019-05-01,833,May2019,2019-05
A11XX,E_P,6.6,VIP,yes,2019-05-01,833,May2019,2019-05
A12XX,T,105451,VIP,yes,2019-05-01,833,May2019,2019-05
A12XX,P,105169,VIP,yes,2019-05-01,833,May2019,2019-05
A12XX,E_T,3.3,VIP,yes,2019-05-01,833,May2019,2019-05
A12XX,E_P,3.3,VIP,yes,2019-05-01,833,May2019,2019-05
A13XX,T,27186,VIP,yes,2019-05-01,833,May2019,2019-05
A13XX,P,26546,VIP,yes,2019-05-01,833,May2019,2019-05
A13XX,E_T,3.5,VIP,yes,2019-05-01,833,May2019,2019-05
A13XX,E_P,3.6,VIP,yes,2019-05-01,833,May2019,2019-05
A14XX,P,15785,VIP,yes,2019-05-01,833,May2019,2019-05
A14XX,T,16035,VIP,yes,2019-05-01,833,May2019,2019-05
A14XX,E_T,4.3,VIP,yes,2019-05-01,833,May2019,2019-05
A14XX,E_P,4.4,VIP,yes,2019-05-01,833,May2019,2019-05
A15XX,T,8644,VIP,yes,2019-05-01,833,May2019,2019-05
A15XX,P,8616,VIP,yes,2019-05-01,833,May2019,2019-05
A15XX,E_T,2.1,VIP,yes,2019-05-01,833,May2019,2019-05
A15XX,E_P,2.1,VIP,yes,2019-05-01,833,May2019,2019-05
A20IX,T,70216,VIP,yes,2019-05-01,833,May2019,2019-05
A20IX,V,69967,VIP,yes,2019-05-01,833,May2019,2019-05
A20IX,E_T,0.8,VIP,yes,2019-05-01,833,May2019,2019-05
A20IX,E_V,0.8,VIP,yes,2019-05-01,833,May2019,2019-05
ANRXX,T,787831,VIP,yes,2019-05-01,833,May2019,2019-05
ANRXX,V,459111,VIP,yes,2019-05-01,833,May2019,2019-05
ANRXX,P,328721,VIP,yes,2019-05-01,833,May2019,2019-05
ANRXX,E_T,0.7,VIP,yes,2019-05-01,833,May2019,2019-05
ANRXX,E_V,0.6,VIP,yes,2019-05-01,833,May2019,2019-05
ANRXX,E_P,1.3,VIP,yes,2019-05-01,833,May2019,2019-05
AXXXX,T,1297464,VIP,yes,2019-05-01,833,May2019,2019-05
AXXXX,V,962688,VIP,yes,2019-05-01,833,May2019,2019-05
AXXXX,P,334775,VIP,yes,2019-05-01,833,May2019,2019-05
AXXXX,E_T,0.7,VIP,yes,2019-05-01,833,May2019,2019-05
AXXXX,E_V,0.6,VIP,yes,2019-05-01,833,May2019,2019-05
AXXXX,E_P,1.3,VIP,yes,2019-05-01,833,May2019,2019-05
NRXX,P,28519,VIP,no,2019-05-01,833,May2019,2019-05
NRXX,V,39309,VIP,no,2019-05-01,833,May2019,2019-05
NRXX,T,67828,VIP,no,2019-05-01,833,May2019,2019-05
NRXX,E_T,0.7,VIP,no,2019-05-01,833,May2019,2019-05
NRXX,E_V,0.6,VIP,no,2019-05-01,833,May2019,2019-05
NRXX,E_P,1.3,VIP,no,2019-05-01,833,May2019,2019-05
NRXX,E_MPCT,0.7,VIP,no,2019-05-01,833,May2019,2019-05
NRXX,E_MPCV,0.4,VIP,no,2019-05-01,833,May2019,2019-05
NRXX,E_MPCP,1.3,VIP,no,2019-05-01,833,May2019,2019-05
NRXX,MPCV,-0.6,VIP,yes,2019-05-01,833,May2019,2019-05
NRXX,MPCT,-0.9,VIP,yes,2019-05-01,833,May2019,2019-05
NRXX,MPCP,-1.3,VIP,yes,2019-05-01,833,May2019,2019-05
XXXX,V,83633,VIP,no,2019-05-01,833,May2019,2019-05
XXXX,T,112691,VIP,no,2019-05-01,833,May2019,2019-05
XXXX,P,29058,VIP,no,2019-05-01,833,May2019,2019-05
XXXX,E_T,0.7,VIP,no,2019-05-01,833,May2019,2019-05
XXXX,E_V,0.6,VIP,no,2019-05-01,833,May2019,2019-05
XXXX,E_P,1.3,VIP,no,2019-05-01,833,May2019,2019-05
XXXX,E_MPCT,0.7,VIP,no,2019-05-01,833,May2019,2019-05
XXXX,E_MPCV,0.4,VIP,no,2019-05-01,833,May2019,2019-05
XXXX,E_MPCP,1.3,VIP,no,2019-05-01,833,May2019,2019-05
XXXX,MPCT,-0.7,VIP,yes,2019-05-01,833,May2019,2019-05
XXXX,MPCP,-1.4,VIP,yes,2019-05-01,833,May2019,2019-05
XXXX,MPCV,-0.5,VIP,yes,2019-05-01,833,May2019,2019-05
00XX,T,46002,VIP,no,2019-06-01,834,Jun2019,2019-06
00XX,V,45438,VIP,no,2019-06-01,834,Jun2019,2019-06
00XX,P,565,VIP,no,2019-06-01,834,Jun2019,2019-06
00XX,E_T,3.3,VIP,no,2019-06-01,834,Jun2019,2019-06
00XX,E_V,5.0,VIP,no,2019-06-01,834,Jun2019,2019-06
00XX,E_P,3.3,VIP,no,2019-06-01,834,Jun2019,2019-06
00XX,E_MPCT,2.5,VIP,no,2019-06-01,834,Jun2019,2019-06
00XX,E_MPCV,0.8,VIP,no,2019-06-01,834,Jun2019,2019-06
00XX,E_MPCP,2.5,VIP,no,2019-06-01,834,Jun2019,2019-06
00XX,MPCT,-0.7,VIP,yes,2019-06-01,834,Jun2019,2019-06
00XX,MPCV,-0.8,VIP,yes,2019-06-01,834,Jun2019,2019-06
00XX,MPCP,2.8,VIP,yes,2019-06-01,834,Jun2019,2019-06
01XX,T,3004,VIP,no,2019-06-01,834,Jun2019,2019-06
01XX,V,2929,VIP,no,2019-06-01,834,Jun2019,2019-06
01XX,E_T,1.7,VIP,no,2019-06-01,834,Jun2019,2019-06
01XX,E_V,1.7,VIP,no,2019-06-01,834,Jun2019,2019-06
01XX,E_MPCT,0.6,VIP,no,2019-06-01,834,Jun2019,2019-06
01XX,E_MPCV,0.6,VIP,no,2019-06-01,834,Jun2019,2019-06
01XX,MPCT,2.9,VIP,yes,2019-06-01,834,Jun2019,2019-06
01XX,MPCV,3.8,VIP,yes,2019-06-01,834,Jun2019,2019-06
02XX,T,6765,VIP,no,2019-06-01,834,Jun2019,2019-06
02XX,V,5855,VIP,no,2019-06-01,834,Jun2019,2019-06
02XX,P,910,VIP,no,2019-06-01,834,Jun2019,2019-06
02XX,E_T,1.8,VIP,no,2019-06-01,834,Jun2019,2019-06
02XX,E_V,2.0,VIP,no,2019-06-01,834,Jun2019,2019-06
02XX,E_P,3.3,VIP,no,2019-06-01,834,Jun2019,2019-06
02XX,E_MPCT,1.2,VIP,no,2019-06-01,834,Jun2019,2019-06
02XX,E_MPCV,1.4,VIP,no,2019-06-01,834,Jun2019,2019-06
02XX,E_MPCP,1.9,VIP,no,2019-06-01,834,Jun2019,2019-06
02XX,MPCT,0.1,VIP,yes,2019-06-01,834,Jun2019,2019-06
02XX,MPCV,-0.4,VIP,yes,2019-06-01,834,Jun2019,2019-06
02XX,MPCP,3.0,VIP,yes,2019-06-01,834,Jun2019,2019-06
03XX,T,7454,VIP,no,2019-06-01,834,Jun2019,2019-06
03XX,V,7078,VIP,no,2019-06-01,834,Jun2019,2019-06
03XX,P,375,VIP,no,2019-06-01,834,Jun2019,2019-06
03XX,E_T,1.9,VIP,no,2019-06-01,834,Jun2019,2019-06
03XX,E_V,2.0,VIP,no,2019-06-01,834,Jun2019,2019-06
03XX,E_P,5.0,VIP,no,2019-06-01,834,Jun2019,2019-06
03XX,E_MPCT,1.4,VIP,no,2019-06-01,834,Jun2019,2019-06
03XX,E_MPCV,1.4,VIP,no,2019-06-01,834,Jun2019,2019-06
03XX,E_MPCP,2.5,VIP,no,2019-06-01,834,Jun2019,2019-06
03XX,MPCT,2.3,VIP,yes,2019-06-01,834,Jun2019,2019-06
03XX,MPCV,2.4,VIP,yes,2019-06-01,834,Jun2019,2019-06
03XX,MPCP,0.2,VIP,yes,2019-06-01,834,Jun2019,2019-06
04XX,T,3730,VIP,no,2019-06-01,834,Jun2019,2019-06
04XX,V,2973,VIP,no,2019-06-01,834,Jun2019,2019-06
04XX,P,757,VIP,no,2019-06-01,834,Jun2019,2019-06
04XX,E_T,1.8,VIP,no,2019-06-01,834,Jun2019,2019-06
04XX,E_V,2.1,VIP,no,2019-06-01,834,Jun2019,2019-06
04XX,E_P,2.5,VIP,no,2019-06-01,834,Jun2019,2019-06
04XX,E_MPCT,1.4,VIP,no,2019-06-01,834,Jun2019,2019-06
04XX,E_MPCV,1.6,VIP,no,2019-06-01,834,Jun2019,2019-06
04XX,E_MPCP,2.1,VIP,no,2019-06-01,834,Jun2019,2019-06
04XX,MPCT,-0.5,VIP,yes,2019-06-01,834,Jun2019,2019-06
04XX,MPCV,0.0,VIP,yes,2019-06-01,834,Jun2019,2019-06
04XX,MPCP,-2.1,VIP,yes,2019-06-01,834,Jun2019,2019-06
05XX,T,9127,VIP,no,2019-06-01,834,Jun2019,2019-06
05XX,V,1685,VIP,no,2019-06-01,834,Jun2019,2019-06
05XX,P,7442,VIP,no,2019-06-01,834,Jun2019,2019-06
05XX,E_T,1.7,VIP,no,2019-06-01,834,Jun2019,2019-06
05XX,E_V,2.3,VIP,no,2019-06-01,834,Jun2019,2019-06
05XX,E_P,2.1,VIP,no,2019-06-01,834,Jun2019,2019-06
05XX,E_MPCT,1.0,VIP,no,2019-06-01,834,Jun2019,2019-06
05XX,E_MPCV,1.4,VIP,no,2019-06-01,834,Jun2019,2019-06
05XX,E_MPCP,1.2,VIP,no,2019-06-01,834,Jun2019,2019-06
05XX,MPCT,-6.0,VIP,yes,2019-06-01,834,Jun2019,2019-06
05XX,MPCV,-4.2,VIP,yes,2019-06-01,834,Jun2019,2019-06
05XX,MPCP,-6.4,VIP,yes,2019-06-01,834,Jun2019,2019-06
06XX,T,234,VIP,no,2019-06-01,834,Jun2019,2019-06
06XX,V,234,VIP,no,2019-06-01,834,Jun2019,2019-06
06XX,E_T,6.2,VIP,no,2019-06-01,834,Jun2019,2019-06
06XX,E_V,6.2,VIP,no,2019-06-01,834,Jun2019,2019-06
06XX,E_MPCT,3.4,VIP,no,2019-06-01,834,Jun2019,2019-06
06XX,E_MPCV,3.4,VIP,no,2019-06-01,834,Jun2019,2019-06
06XX,MPCT,-3.7,VIP,yes,2019-06-01,834,Jun2019,2019-06
06XX,MPCV,-3.7,VIP,yes,2019-06-01,834,Jun2019,2019-06
07XX,T,879,VIP,no,2019-06-01,834,Jun2019,2019-06
07XX,P,860,VIP,no,2019-06-01,834,Jun2019,2019-06
07XX,E_T,3.1,VIP,no,2019-06-01,834,Jun2019,2019-06
07XX,E_P,3.1,VIP,no,2019-06-01,834,Jun2019,2019-06
07XX,E_MPCT,1.4,VIP,no,2019-06-01,834,Jun2019,2019-06
07XX,E_MPCP,1.4,VIP,no,2019-06-01,834,Jun2019,2019-06
07XX,MPCT,1.8,VIP,yes,2019-06-01,834,Jun2019,2019-06
07XX,MPCP,1.8,VIP,yes,2019-06-01,834,Jun2019,2019-06
08XX,T,2478,VIP,no,2019-06-01,834,Jun2019,2019-06
08XX,V,1224,VIP,no,2019-06-01,834,Jun2019,2019-06
08XX,P,1254,VIP,no,2019-06-01,834,Jun2019,2019-06
08XX,E_T,2.2,VIP,no,2019-06-01,834,Jun2019,2019-06
08XX,E_V,2.4,VIP,no,2019-06-01,834,Jun2019,2019-06
08XX,E_P,3.7,VIP,no,2019-06-01,834,Jun2019,2019-06
08XX,E_MPCT,1.3,VIP,no,2019-06-01,834,Jun2019,2019-06
08XX,E_MPCV,1.5,VIP,no,2019-06-01,834,Jun2019,2019-06
08XX,E_MPCP,2.2,VIP,no,2019-06-01,834,Jun2019,2019-06
08XX,MPCT,0.9,VIP,yes,2019-06-01,834,Jun2019,2019-06
08XX,MPCV,-1.2,VIP,yes,2019-06-01,834,Jun2019,2019-06
08XX,MPCP,3.1,VIP,yes,2019-06-01,834,Jun2019,2019-06
09XX,T,5046,VIP,no,2019-06-01,834,Jun2019,2019-06
09XX,V,1529,VIP,no,2019-06-01,834,Jun2019,2019-06
09XX,P,3517,VIP,no,2019-06-01,834,Jun2019,2019-06
09XX,E_T,1.4,VIP,no,2019-06-01,834,Jun2019,2019-06
09XX,E_V,1.2,VIP,no,2019-06-01,834,Jun2019,2019-06
09XX,E_P,1.7,VIP,no,2019-06-01,834,Jun2019,2019-06
09XX,E_MPCT,1.4,VIP,no,2019-06-01,834,Jun2019,2019-06
09XX,E_MPCV,0.3,VIP,no,2019-06-01,834,Jun2019,2019-06
09XX,E_MPCP,1.8,VIP,no,2019-06-01,834,Jun2019,2019-06
09XX,MPCT,1.0,VIP,yes,2019-06-01,834,Jun2019,2019-06
09XX,MPCV,-0.1,VIP,yes,2019-06-01,834,Jun2019,2019-06
09XX,MPCP,1.5,VIP,yes,2019-06-01,834,Jun2019,2019-06
10XX,V,1862,VIP,no,2019-06-01,834,Jun2019,2019-06
10XX,T,1872,VIP,no,2019-06-01,834,Jun2019,2019-06
10XX,E_T,49.9,VIP,no,2019-06-01,834,Jun2019,2019-06
10XX,E_V,0.0,VIP,no,2019-06-01,834,Jun2019,2019-06
10XX,E_MPCT,4.2,VIP,no,2019-06-01,834,Jun2019,2019-06
10XX,E_MPCV,0.0,VIP,no,2019-06-01,834,Jun2019,2019-06
10XX,MPCT,-0.9,VIP,yes,2019-06-01,834,Jun2019,2019-06
10XX,MPCV,-0.5,VIP,yes,2019-06-01,834,Jun2019,2019-06
11XX,T,8394,VIP,no,2019-06-01,834,Jun2019,2019-06
11XX,V,7888,VIP,no,2019-06-01,834,Jun2019,2019-06
11XX,P,507,VIP,no,2019-06-01,834,Jun2019,2019-06
11XX,E_T,0.4,VIP,no,2019-06-01,834,Jun2019,2019-06
11XX,E_V,0.3,VIP,no,2019-06-01,834,Jun2019,2019-06
11XX,E_P,6.2,VIP,no,2019-06-01,834,Jun2019,2019-06
11XX,E_MPCT,0.2,VIP,no,2019-06-01,834,Jun2019,2019-06
11XX,E_MPCV,0.1,VIP,no,2019-06-01,834,Jun2019,2019-06
11XX,E_MPCP,5.0,VIP,no,2019-06-01,834,Jun2019,2019-06
11XX,MPCT,-2.6,VIP,yes,2019-06-01,834,Jun2019,2019-06
11XX,MPCV,-2.0,VIP,yes,2019-06-01,834,Jun2019,2019-06
11XX,MPCP,-12.0,VIP,yes,2019-06-01,834,Jun2019,2019-06
12XX,T,10150,VIP,no,2019-06-01,834,Jun2019,2019-06
12XX,P,10120,VIP,no,2019-06-01,834,Jun2019,2019-06
12XX,E_T,3.3,VIP,no,2019-06-01,834,Jun2019,2019-06
12XX,E_P,3.3,VIP,no,2019-06-01,834,Jun2019,2019-06
12XX,E_MPCT,3.3,VIP,no,2019-06-01,834,Jun2019,2019-06
12XX,E_MPCP,3.3,VIP,no,2019-06-01,834,Jun2019,2019-06
12XX,MPCT,-4.5,VIP,yes,2019-06-01,834,Jun2019,2019-06
12XX,MPCP,-4.5,VIP,yes,2019-06-01,834,Jun2019,2019-06
13XX,T,2449,VIP,no,2019-06-01,834,Jun2019,2019-06
13XX,P,2388,VIP,no,2019-06-01,834,Jun2019,2019-06
13XX,E_T,3.5,VIP,no,2019-06-01,834,Jun2019,2019-06
13XX,E_P,3.6,VIP,no,2019-06-01,834,Jun2019,2019-06
13XX,E_MPCT,2.5,VIP,no,2019-06-01,834,Jun2019,2019-06
13XX,E_MPCP,2.6,VIP,no,2019-06-01,834,Jun2019,2019-06
13XX,MPCT,-0.2,VIP,yes,2019-06-01,834,Jun2019,2019-06
13XX,MPCP,-0.4,VIP,yes,2019-06-01,834,Jun2019,2019-06
14XX,T,1494,VIP,no,2019-06-01,834,Jun2019,2019-06
14XX,P,1469,VIP,no,2019-06-01,834,Jun2019,2019-06
14XX,E_T,4.2,VIP,no,2019-06-01,834,Jun2019,2019-06
14XX,E_P,4.3,VIP,no,2019-06-01,834,Jun2019,2019-06
14XX,E_MPCT,3.4,VIP,no,2019-06-01,834,Jun2019,2019-06
14XX,E_MPCP,3.4,VIP,no,2019-06-01,834,Jun2019,2019-06
14XX,MPCT,2.9,VIP,yes,2019-06-01,834,Jun2019,2019-06
14XX,MPCP,2.7,VIP,yes,2019-06-01,834,Jun2019,2019-06
15XX,T,736,VIP,no,2019-06-01,834,Jun2019,2019-06
15XX,P,731,VIP,no,2019-06-01,834,Jun2019,2019-06
15XX,E_T,2.1,VIP,no,2019-06-01,834,Jun2019,2019-06
